"Class","PCA dimension 0","PCA dimension 1","PCA dimension 2","PCA dimension 3","PCA dimension 4","PCA dimension 5","PCA dimension 6","PCA dimension 7","PCA dimension 8","PCA dimension 9","PCA dimension 10","PCA dimension 11","PCA dimension 12","PCA dimension 13","PCA dimension 14","PCA dimension 15","PCA dimension 16","PCA dimension 17","PCA dimension 18","PCA dimension 19","PCA dimension 20","PCA dimension 21","PCA dimension 22","PCA dimension 23","PCA dimension 24","PCA dimension 25","PCA dimension 26","PCA dimension 27","PCA dimension 28","PCA dimension 29","PCA dimension 30","PCA dimension 31"
"T",1.1410223841936784,0.3414655617871609,-1.3049309807323408,1.3563650888902887,1.6729048520233107,1.8215710687548834,-1.4046362458321284,-0.45326419586332445,0.7818395240209283,1.5551651602193068,-0.08049435379902459,-1.5989835909315018,0.9704863661211822,0.5749560825821881,0.6718527717757847,-0.6913424452541983,0.5177273424933589,0.14069190780771837,-1.1168109492738123,0.050617033317460286,-0.7507552696423658,-0.20115084237332698,-0.5053421989451431,-0.11302788362632973,0.02431751187574635,-0.4288646048947983,0.4493533328337582,0.46866456052893896,0.7592710445912291,-0.22461530493073667,-0.1490587045342311,0.025508084166995793
"F",-0.042050891554007847,0.05811291001383245,0.27475246464028547,-2.7121986526224897,-3.228287444703416,0.06391616601536627,1.0660014205054313,0.35671870824329466,-1.213244879369917,0.3197232361969872,0.008107385257092842,0.286084033092986,-0.05700034915833672,-0.09612551716233622,0.06649614149290738,0.3479819416082459,-0.38397678283840986,1.5174226688907824,-0.8559409165252723,-0.06851583130798611,-0.031059860851418847,0.6112563761199046,0.450462863029449,-0.9108138909452053,-0.278953259402664,0.25900338928558236,-0.06659699510150863,-0.1350556022425629,-0.021394591298824976,-0.0765626395184189,0.26310498895686707,-0.3622180212977544
"T",-3.1454968396756406,1.9757360623915152,1.4690169322015676,0.41271284498255856,-1.4513391632052686,-0.39979979947441696,0.4069418206596366,-1.0329830052406925,1.1765422128188285,-0.6785709956910674,-0.8249941887537946,0.5989766304618689,0.6272881436978001,0.16585064649909406,0.4346106158080569,1.3288032642148884,-0.5464311967283068,-0.40803464286819424,-0.025444965376794852,0.7195598986411886,0.5991587777200531,0.29267299221981813,0.6976173983884009,-0.7719806528750736,-0.9151253715359233,-0.6519191719120143,-0.39501225950718216,-0.34288464623685716,0.07980638587269469,0.18316954726743304,0.3401447872329011,-0.34795824791267826
"T",1.0417912792452495,-2.187695647959589,0.3960265743866336,-0.6893514449710426,1.9902774144616155,0.8445323234880779,1.1917629016589408,-0.7107764810441353,-1.2659702511669217,1.0250658216373612,0.1906910592818946,1.294647331249057,-1.900849189994274,0.36387617103651476,-0.4948330646771826,-1.1418288786438615,-0.7056618989286534,-0.5470648578025344,0.7079078107244468,-0.44836109726577833,-0.8502640994823645,0.711069393196984,-0.1555428965912259,-0.0026424453610763704,0.0038185455123289636,0.31408491801801847,-0.10479665480006467,-0.01726472696756365,-0.10673249469792154,-0.4663735703306815,-0.37889036029256884,-0.08814394915486579
"T",-2.0865743148823417,-2.9103796491453027,0.3235918972691658,-0.08287906172422232,1.6525637428393818,0.09661911782497644,-2.462516384251618,0.9781583352641245,-0.606560647888942,-0.2165968258848311,-0.3186604476343776,1.393556832355293,1.0672797582681144,-0.6013700711558451,-0.536476001116567,-0.2974390311378791,0.3236455398273165,0.9705071287651887,0.291470016364774,-0.4689322682173549,0.9004049141452761,-0.48916767496349156,-0.2859856845607296,0.17072279023662956,0.14280781268100928,0.030179757713010992,-0.030690288913238883,-0.274297244853384,-0.2693975354357691,0.20358436689416026,-0.5241668879764532,0.021676179391389494
"T",0.06834233141573176,-0.7893314150708952,0.8702383771682928,-0.004769754698607673,-1.109351947251961,1.876577075329985,-0.6121736333400821,0.6157571823928153,0.7799222006514405,-0.5916236259754228,0.2545290404871699,1.6142000727687602,1.347455678266617,1.3840497111614563,-0.5431485756611011,0.49916467612333154,-0.1605376891566726,0.8524744539203307,0.7834502374599501,0.6698160797636634,-0.021013772470927825,0.11995092869821697,1.030278987999283,0.7198079108844759,0.4016054018812669,0.8236089255242024,-0.18019353563357454,0.13600344511964044,0.26330649383109017,-0.16273484430931057,-0.1316912725656142,0.0034134185283845944
"T",-1.0052605707265598,1.103423657786752,0.5337000001205316,0.2527942830890982,0.590538741467428,0.6105198973470402,0.8341633601655534,-2.707839935114178,-0.45308758683579914,0.1323948809115117,0.13467167518914142,0.849904734527584,-0.9887869560746658,0.7354739116281577,-0.44337196748739877,1.1566027534727283,1.351557608878723,-0.471974633946596,0.31550784820559113,-0.5239940785273154,-0.6111745165378855,-0.8429588433541236,0.003517183281599263,0.2052532583444834,-0.5331546869057433,-0.3750027041168608,0.21951808902078987,0.04911970725106358,-0.6036968301899718,-0.012400973595465572,0.1294275329841064,-0.3085610097567296
"F",1.4799499397874079,-0.8224049180339787,-0.9252606567646607,0.36173391457787524,0.8862884380017911,-0.20421174144945706,-0.6406565492855119,1.0360193947279348,0.5180128620744802,-0.6425706738574261,-0.4123572384721831,0.8559934068166442,-0.11456875654189018,0.2637742888198496,-1.659597063106661,1.5980048237269042,-0.47294573374897597,-0.003706444167437043,-0.3120498001055287,-0.1742638499595448,0.4856188269112374,0.7490169706994777,-0.5460168624461355,0.13464400671881754,-0.5156664777510487,-0.0988379376299637,0.6814559973455409,0.6352951532300588,0.2543094897306038,-0.4150270172994035,-0.03976956381358848,-0.10920700577670267
"F",4.032919350075382,1.5867204988196428,-0.5107200196942978,0.40005277667741024,-2.3231974386017433,0.20539602997681683,-1.877557008552077,-1.2847049776028407,0.35592263762166954,-0.1951506077810076,0.49129456335768057,0.7895630639141695,2.1662572271294454,-0.031236300729755626,1.6576464385457852,-0.9817166148109395,1.7873042373682138,-0.431883909498319,0.8955518709833608,0.16944082544105663,0.6198975743349862,0.07366886498111314,0.19781311274305238,0.1464961626028203,-0.43143889946864394,-0.22254801442484615,-0.22669574258794206,0.9620374601800221,-0.3167185461942833,-0.408967069068749,-0.1304353875260308,-0.06942835319701435
"T",0.4269487266917348,-1.2480053116781684,0.697045436386136,-2.6584083278462276,0.9341790107066488,0.2232458701807113,-0.70976489124157,-0.4966176536159503,1.4895281373583882,0.23524109895435802,-0.8686093738048658,-0.0665079510695041,0.4040929330286414,-1.0384803316361841,-0.05591051945639156,-0.9477494511890439,-1.2764439519308715,1.4912730509085956,0.5502054477403985,0.6080439705507763,0.8337922249940392,0.5124764659913161,-0.8734945138762319,-0.1809553224042556,0.23475013293624067,0.5426418500104053,0.6248584535958602,-0.5336584919577575,0.033702963995948146,-0.1815849090202462,0.07606649299321977,0.5990071976824299
"F",3.63979265196652,0.4949433579886655,-2.071015368372707,0.5215837819691478,0.5691722784169146,0.06646007977989699,1.2964044939353945,-1.2248313472579238,0.42580087231778063,0.29365082250910735,1.1146305695481007,-0.1812487064521223,1.534043504878078,-0.6353743643012476,-0.6368366773257591,1.2519664425966581,0.2653803278524869,0.8386832329420517,-0.3602778986165523,0.20820909186016154,0.4984656440160699,0.9242811843469445,-0.3873860564271313,1.0039263773404132,-0.29530435953688017,0.3995107366708828,-0.22712659619179376,-0.03448709573674402,-0.43296256824332546,-0.15231458719043883,0.44563700584669375,-0.0769517845816867
"F",3.1514673873399155,-1.4458961553182745,-0.5524757386071343,1.1985044229586594,-1.8831331929344257,0.3114819536366483,-0.1216485540888786,-0.9251310059832214,-0.5983882670228271,-0.09431802269901451,0.3149189702890552,-0.44239681571824485,0.020084803504504655,-0.4588903698837568,-1.9011395269208529,-0.1717258055677578,0.9211880638459399,-0.44371331623533944,-0.13325434101484512,-0.4414335845982873,-0.5085705014117773,0.30389595082027715,-0.3960874258009249,-0.09375837118181314,0.500308854218987,0.6607598885397981,0.43565122651074645,0.09172824934107968,-0.14413801332754075,-0.3011326038505251,0.4261791304221137,-0.3605832065702523
"F",-0.37826486743420085,4.07203695591764,-1.0052875040882168,0.9422380339057739,1.70237231864976,3.3133009342303787,-0.740673700274717,-0.10749705073637264,-0.9879210108794857,0.9307020376559284,-1.3818137278309535,1.3336782537635714,-0.8254882181974178,0.5129242013597567,0.6837959810004355,0.08062222208124445,-1.8477573452185303,-0.5817371315840474,-0.30140022787690657,-0.9647291585470549,0.2479387493785522,-0.28002351725547003,-0.2063749257809269,-0.3178450177973758,-0.23321797240081607,0.14070238823422224,-0.5313724179406134,-0.1502869784633734,-0.049284402780090796,-0.4668420141634085,0.37324054578134436,-0.2802375699807121
"F",2.925338126673612,0.6010223796819062,-2.8408915005299216,-0.24138094409929134,-0.8877021279754708,-0.11373021122455731,-0.5095063722036787,0.4445069467439666,-0.2510153870665879,-0.526265098027699,-0.2305198182403723,-0.22884311976987337,0.519573632362401,0.0031703309452801587,-0.5289368516329069,0.18197340295724537,-1.5083242232560905,0.0970730011531466,0.7218523504071912,0.010895134365626752,-1.270280418551439,-0.006252485164474714,0.17331319488939906,-0.2814878887714959,-0.3849200687406331,0.005849143286091785,0.8487867327810878,0.05641368682060338,-0.05469999524326216,0.9305179586002748,-0.18911892279684273,-0.29919085639051446
"T",3.6137880577760004,-1.3413855969312316,1.7213081879624657,0.0690757869020701,0.6345061171339983,-0.29005383857956646,-0.3029299778491896,-0.1548550434203335,0.5033948470397668,1.270866897114533,-1.7208265037686792,0.6869392468745891,-1.1284800616914337,-0.4487016665115744,-0.5389385999165751,0.2794009177957185,-0.012259148315379604,0.5766705455962255,1.3995582016435826,-0.1499418442723099,-0.15722718549476358,-0.12351220160208379,-0.45640875280644955,-0.08529568372974267,0.6897713693288594,0.6521697130897536,0.13871289245974314,-0.0806247421554983,-0.2663705572714465,0.8879883194918274,0.08073046482926852,0.16247437111280566
"F",2.911174068848849,-0.7731871321178295,-2.0415349985793605,0.5898118197702887,-1.4353495734875124,-0.5997861082253209,-0.7917508944946491,2.108007585513318,-1.3260749373038088,0.022832345727492504,-1.120209480094706,-1.3167493815600877,1.2839903072393994,-0.5167105715724188,0.13672025468076776,0.25211403407595195,-0.4072753936082674,-0.6815256320578631,0.020827006151653192,0.15454026712478158,0.8226586388351207,-0.5429650694486131,-0.36933106054358494,0.07223747090783358,1.0525883374713043,0.7280949112474282,-0.3638152530511263,-0.5471857764392453,0.22468699759164817,0.17987389746484897,0.22323856272539805,-0.29931560055526146
"T",3.4331192546524574,0.4364629128060802,2.83416218607281,0.4802902554866158,-0.9903788960327746,0.5091324108502627,0.2426638811820905,0.09371922442076615,-1.3538710459731793,-0.3324480029321279,0.7965625256196204,-1.2259146973631287,-1.548677073049412,0.08877033536104208,-0.8117567271157208,0.5446353641446497,-0.3371799179519964,-0.22034991386775432,-0.526863490473384,1.0853044895858588,0.3255667484735914,-0.4292222287130428,-1.105841763865137,-0.10411971317443192,-0.6779385064092708,-0.3414125503094116,0.3618822490008188,0.49163121236344676,-0.09644940815147159,-0.0507738782748819,0.11193286182190505,-0.018490131349834404
"T",-2.10011368856849,-3.274427026830792,2.943317520431108,-1.065985726858983,1.1503840323157275,-0.6063501252031763,-1.6392341569250526,-1.5500593610074884,0.12307222157581621,-0.3745006051230289,0.9729925963571693,0.25725209054612536,0.8159715793590506,0.21104045775634564,0.45306850791566083,0.9326380590029121,0.740644038901298,-0.45537981309560055,0.041610938344445736,-0.33599675563472775,-0.41676182863807854,-1.0602001641306469,0.8523269379169256,0.31951974153326146,0.5360121099564222,-0.578509494854722,-0.1612226468411976,-0.8842032183654445,0.07658144413182333,-0.034380181622782224,0.32435115644516754,0.30620746691786715
"F",-0.8861025859027549,-3.1256736074810014,-0.49788822092638507,0.9519316606756792,0.838549586818908,-2.068680621606116,0.5252856478394328,0.5999151936316222,-0.3911244738992673,-0.34471379543630887,0.3072494544973318,0.19462262016278029,-0.8228293076528251,-1.1263643458204062,0.1456328908146772,-0.011623162029046327,-0.7402408310186074,-0.1380569939962575,0.3744197167470832,0.5292270518657065,0.32308398239267133,-0.0931216590831376,0.4721560696207593,0.6409658262814141,-0.9208805640678375,-0.0652434787511602,0.04212159685260347,0.42213564196981984,0.8448876857849937,0.6242246007327998,0.3046610661805538,0.4723553775363869
"F",-1.9342384226881078,-0.7738309291237877,-2.5900499333496327,2.0098339853581626,0.8025075898611228,-0.8631490569723831,-0.247723509105002,0.37241633002676705,1.4692001862362187,-0.61250903575392,0.9540672838880331,0.14712372885228756,-0.11888418769129183,1.3640770093205719,-0.5883757933558478,-1.0664811489623407,-0.6067282120640083,-0.5080068139330151,-0.6410630594374644,0.3229510084167865,0.3582027438708654,0.36133325154345997,0.19224716664288513,-0.828091901933663,-0.013111555334067673,-0.6511660166754684,0.395562148053173,-0.4020580777365023,-0.1949888776140378,0.10321881923540538,0.09581169040786236,-0.07650696461109051
"T",0.8639259434943036,4.0460421615458415,0.7167267481512619,-1.0207869051915577,0.47519054275941763,-3.4650099830538394,-0.9623709227178523,-0.44766478774768936,0.4831051616259704,1.0562014050242954,-1.9405620928875418,2.110660266294714,-0.179916566757816,0.6320485771657551,-0.3138890532468321,-0.09958814455377116,0.1304001261981763,-0.8393581558064588,0.4360896320806518,0.8626180348601287,0.11887381347315412,0.7264553227392929,-1.2165315696429189,0.2105705631448019,0.2125809521809986,-0.1017986144368837,0.15671427016546446,-0.014205258038601565,0.07735447316690125,-0.06095057770132062,0.08752612439817908,-0.04371510512452234
"F",-0.30081843235599703,-0.5552600483154287,-1.8013664100359192,0.9869981022278842,-2.9983952958288045,-1.6397309235611552,0.10441019963375114,-2.266514789677189,-0.7758159881737309,2.0978232701491075,-0.1385356292481439,-0.6835266552777216,1.3829498380061644,0.4067672301066642,0.2628377898961083,0.28451424146244386,-1.279770856691901,-0.30908920804970585,0.36854186197731903,-0.21224811974220556,0.9999249742019036,-0.37852941804828233,0.41462850536633067,0.15181162091233866,0.35908317934907696,-0.9865294785612396,0.7249142330222023,-0.0321928919569791,0.10153935352920965,0.010633250564181157,-0.5199560220919911,0.5543808096679698
"F",-0.7098426206992828,-0.27793208158958027,1.2204812345182992,2.9421597134943616,-1.6025281988105016,0.7313207254872255,-1.6280363994619917,-0.6843442660065917,0.9698991026712356,-1.255805518286272,1.097464552620719,0.10981814117138163,-2.2648692978739082,-1.5474347328410212,-0.9317738952092482,0.18405238194432516,0.2464256771214552,0.20815016812506876,-0.24250382805670753,0.12330721994939142,0.5633680816832327,-0.4232294388025052,-0.16485451631305956,-0.4072890594321966,-0.5255130081997864,0.5174061422590326,0.23039303711098869,-0.17526654003044498,-0.23632745686229553,-0.22643509843301035,-0.3421976316522788,0.34854733241254715
"F",1.3975555652472005,-0.41309396541323035,-1.5083978852764084,0.7333329491485163,-0.23571382628394472,0.09086539119319703,-1.3306852452902196,-0.1958645945971905,-0.07682688723198342,1.2845068445872345,0.3125952568721332,-0.35925785452892,-0.048415643300116704,0.19910494240917243,0.7241199428026107,0.9555108582280633,0.6051129977223075,-0.5491728218224757,-1.0009256575057912,0.9002416078807036,0.18195954882994989,1.0277603928817287,1.081945809379939,-0.4296847605195502,0.6683290226221802,-0.42615280522651183,-0.0010857623739572008,-0.28367167954920325,0.32973669858563587,-0.2860195519037871,0.05659166757565032,-0.0840957940752374
"F",0.2191323632926872,2.2837723576290503,-0.520730230080769,0.15162850941878175,0.5301543861512426,-0.11208835315491089,-0.5014513698089311,0.9364810985152785,1.113135576758124,-0.3486528561361193,-0.20531033085886136,-2.368654138503937,0.3165175451344813,-0.6297428395868009,0.3025674111458123,-0.9418323314057273,0.4582477308570915,0.7751008688746607,-0.10936530698660707,-0.6806979705308247,-0.5509473670834915,-0.3680143249824411,0.2007445811178868,-0.7739948292016141,-0.8855729085912477,0.26404179533401556,0.09030361673804589,-0.6121999980982757,0.616469472596848,-0.41227806684908636,0.4122058967388732,0.17545161297635553
"F",-0.39959717311636117,0.6897040762652895,-3.5486192512772403,0.3341730358952567,2.0316590176150657,-0.40883242185747115,-0.2554320012691728,-0.80816447062944,-0.0822212861060421,-2.822280147035465,0.949748216062182,0.21021096283530155,0.8038121604190724,-0.23535130959077513,-1.0830238374636145,0.017464317808941643,0.5668339783897451,-1.0923654192986658,0.689337161302311,-0.17508627277109667,-0.1941484333292636,-0.7231870860416043,0.2363363769040256,-1.0245826216443585,0.02377698116464705,-0.02635085476636438,0.0190456818761585,0.2542931474850324,0.45540950672191166,0.5095585870523913,0.01044378996469475,-0.17312668805957096
"F",-2.1607714021090465,-0.23765822804975476,-2.8887505003561116,-1.0019064992571052,1.0128937650346252,0.005366036857113302,-1.087894896279718,1.2592744046588777,-0.8540448473547406,0.7347224857874848,1.1920313270842446,-0.08827303370796849,-0.993704826284753,-0.5142972276154589,-0.5535190240132093,1.9200393641716378,-0.37649532299691285,0.5699855670969042,-0.7923867639098088,0.47925700897442475,0.22701878192967276,-0.9974135381580894,-0.02140720432044657,-0.4560204830916153,0.9051384699163865,-0.05038765294529525,-0.7248621759653312,0.5576894339514216,0.00825763237361388,-0.3052120944977529,-0.4734525304613516,-0.19593754149051995
"F",-0.5725266383646506,0.9412934727545941,-0.8581148581512298,-1.1552348986836347,-1.834996259293641,1.4735544687836326,-1.1342026190619101,-0.6076113522036957,0.3093283655685169,-0.5992298757849933,-1.3000131307321732,-0.9855187561917625,-1.433960325467615,1.280811210591574,0.5319661315550287,0.835454409442614,-0.019458718293337597,0.2014218135915212,0.6379127780593196,1.7520190224324161,-0.3023779833242652,-0.9337245905905827,-0.6604401156423053,0.12981358562771333,-0.13982260781868144,-0.049112990597704444,-0.11690696227253196,0.5074267456364415,0.7620188380055353,-0.020945580093459246,-0.06214141020235195,-0.06583036559877012
"F",0.11185549912445952,1.214001623437373,-2.036417942082252,-1.085110740109291,0.5235204965566177,1.9528337527982698,0.022264120158551545,2.0685376574778416,2.7218943567634253,0.15195062617088595,0.4947176402094989,0.5935483614760143,0.48965080178237097,-1.6244295150736965,-0.720753954557301,1.4274603929135927,0.054733122191252585,-0.7631948702039562,-0.5256478361238457,-0.5158675983686777,-1.099739823807787,0.3560610717767406,0.2545681617987032,-0.12706135007406053,0.017016583036516347,0.2939012773368841,0.27164322357130133,0.4617958960338701,-0.24227143675517376,0.09118157548766759,-0.1024467500392866,0.5660310109075438
"T",-1.140221765882326,-1.9042193733368578,-1.8430581772351546,-1.2200545309815216,-1.3789800823206673,0.8960320544590312,-0.7353245903428794,-0.10791512190815812,-0.20894630650180238,-1.2897049522057613,1.0728666508598856,-0.7102144234352651,-0.39590079731648803,-0.16629503600635842,0.6503121847039818,-0.5117309510233887,-0.0581231283160604,-0.0772946111386829,0.4056763066871272,-1.1535974288804316,0.23381198791476238,0.24307705047543293,0.12918752127114064,0.2699419098365323,0.12126355068550121,-0.06836462567217184,-0.3241451251583288,0.16068075068025783,-0.6785185858657989,0.3068365964485448,-0.3669331685643771,-0.3557545033962736
"F",-0.9512228704682016,3.0919870451325027,-2.8898829220397952,-0.5270983773494742,1.180756245685064,-0.817426031084662,-0.015700532415987373,1.420827909599882,1.6074081785244527,0.5859471758584269,1.4222986629304384,0.5578088844613265,0.14654670619089002,1.075415720761736,0.4871381062962956,-1.4236694604623716,-0.02023839978744571,1.2969315501090042,0.21992800393964246,-0.15820294503445081,-0.02232699241292968,-0.9588821129705657,0.21885407104801846,1.0105511841859325,-0.19624308543766433,-0.013303500037465443,-0.2836269724060645,0.15416979976776934,-0.4317249988403962,0.3565806723298522,0.07943321015722904,0.12999961367825513
"F",0.3718913756031684,0.09675943763499154,-0.4667701340750638,-0.4017015586613957,1.229589576672582,0.8774313463387815,1.5905484717366938,-0.14114013181563093,-0.8239629708388797,-1.1982112773033957,-1.5202411366220971,-0.21434588106754637,1.1905315566777712,-0.9461285123260652,0.42480149759157476,0.6704215179561276,0.7032773731816134,-0.12894650996943144,-0.4578020505425866,-0.5103313103702319,0.9789866185831525,-0.010336521176287854,0.22499432541826375,0.507328617788514,-0.5339193261072805,-0.4088875963750334,0.4139346731105931,0.08317256639009124,-0.2883089282687435,0.21049615285024714,-0.33135075001653447,-0.09007685030246879
"T",-0.7562162576906487,1.12500042240781,-0.34168902911960675,-1.3084304451934525,-0.17953410260362085,-0.8360511622363542,0.05830837603669482,-0.6396063992620684,0.8545408428989826,-1.3945705920928377,-0.28585041145631024,0.8133977592949464,0.8461569529412537,0.7954986485667341,-0.44625665223826433,-0.46573584419222536,0.21647832777394765,0.19918773543434626,-0.5142406869155441,0.8454903917656692,-0.44267768397512697,-0.902709398154447,-0.45204411430684643,-0.4290402301896008,-0.10368967155823013,0.20719249541846585,-0.1073421291451549,-0.546782835603624,0.26458386864325095,-0.49451941134084304,-0.28607155069480816,-0.27151610835799717
"F",1.755329108600377,0.4349319848486179,-0.5619217387085435,-0.23914281893184822,-1.3116834842144347,1.0769736310889324,-0.08808317690861392,0.8028144735360031,0.32599194035413404,0.7203820493032167,0.9145941998891473,-0.5189082478189723,0.019116693264459285,-0.22798732492154627,-1.438005897422541,-0.582664951337101,0.5861413640059333,-0.6966963936269822,1.8441675610673205,0.2215362272318592,-0.31034404291969875,1.1296434595275942,0.03017147174210602,0.8975241343885207,-0.4589011360873593,-0.5041485941309434,-0.3245842511488322,-1.167918725921151,-0.01521908852213023,-0.4323374437572897,-0.3492151452784328,-0.16028345913097833
