"Class","PCA dimension 0","PCA dimension 1","PCA dimension 2","PCA dimension 3","PCA dimension 4","PCA dimension 5","PCA dimension 6","PCA dimension 7","PCA dimension 8","PCA dimension 9","PCA dimension 10","PCA dimension 11","PCA dimension 12","PCA dimension 13","PCA dimension 14","PCA dimension 15","PCA dimension 16","PCA dimension 17","PCA dimension 18","PCA dimension 19","PCA dimension 20","PCA dimension 21","PCA dimension 22","PCA dimension 23","PCA dimension 24","PCA dimension 25","PCA dimension 26","PCA dimension 27","PCA dimension 28","PCA dimension 29","PCA dimension 30","PCA dimension 31","PCA dimension 32","PCA dimension 33","PCA dimension 34","PCA dimension 35","PCA dimension 36","PCA dimension 37","PCA dimension 38","PCA dimension 39","PCA dimension 40","PCA dimension 41","PCA dimension 42","PCA dimension 43","PCA dimension 44","PCA dimension 45","PCA dimension 46","PCA dimension 47","PCA dimension 48","PCA dimension 49","PCA dimension 50","PCA dimension 51","PCA dimension 52","PCA dimension 53","PCA dimension 54","PCA dimension 55","PCA dimension 56","PCA dimension 57","PCA dimension 58","PCA dimension 59","PCA dimension 60","PCA dimension 61","PCA dimension 62","PCA dimension 63","PCA dimension 64","PCA dimension 65","PCA dimension 66","PCA dimension 67","PCA dimension 68","PCA dimension 69","PCA dimension 70","PCA dimension 71","PCA dimension 72","PCA dimension 73","PCA dimension 74","PCA dimension 75","PCA dimension 76","PCA dimension 77","PCA dimension 78","PCA dimension 79","PCA dimension 80","PCA dimension 81","PCA dimension 82","PCA dimension 83","PCA dimension 84","Cluster"
"T",1.0640769667442467,-3.846226333373685,-2.8062929961372056,1.7044010710610928,-2.613332110989531,-2.285029687054799,0.6710360413743687,-0.1717288904665514,2.7061516604961198,-1.7660326319986388,0.2802034496503869,1.3518755788085988,2.171470017926216,1.5069069259252486,0.35742588365233835,-0.5170778010955425,0.635376711837358,-0.015308424019025393,0.7500464892961515,0.4814194075251311,1.3772947328558367,1.304117825675441,0.3426945197851563,-0.05625130806329214,-0.37793350274490656,-0.5957586782446087,-0.3404629839132995,-0.3013682729129473,-0.0159101609673925,0.342835853192871,-0.6797624383638082,-0.01891223491289369,0.3578060569266776,-0.0911108300452956,-0.01617766461310584,0.13533946139223832,-0.08782826571608823,-0.6828571057372705,0.13264401460698105,0.19624108353568367,-0.3989170010547141,-0.12138005018589798,0.21030441025978489,-0.177768416238027,0.17888272749421666,0.3517595177700907,-0.2699017974560932,0.8335538864643303,-0.23830714733179836,0.010144944694086989,-0.3121441503941338,0.3228999075621351,-0.19363365620036183,-0.35369700947736815,-0.19400744064440498,-0.11473427223206034,0.17333123881294948,0.3606558540572821,-0.20919331500042374,0.18757735311498944,-0.1068695689740608,0.024311659461016898,0.13750502227147374,0.06384218559445057,-0.04075375382878789,-0.20603136049424758,0.13709876891929137,-0.11376978705542456,0.038250999873150913,0.13507764381479365,-0.02720783306765264,0.06029159127199759,0.03968222317208067,0.05410319486749318,-0.2414851996194323,-0.14422415705037658,0.026961088119579403,-0.02191890470831639,-0.029333879723379724,0.09019363236760847,-0.03905713493752935,0.10625395111326644,0.033339446255761254,-0.02020773110606891,-0.02018527581758992,"cluster_2"
"F",-1.0104661015414087,-1.617053686207283,1.0825333657987848,-0.37499711465243946,-0.6544515684164927,0.003425780651807323,0.3011658347391424,-1.4708269674839922,-0.33962229282169737,0.4821832344772815,0.36209842304553924,0.1760872941804761,-0.01417103540716632,0.04242208331307395,0.41207956621191105,0.8390665389821678,-0.8987814100774151,0.7783956835257608,0.11525416528718312,-0.16216764217468776,-0.19878134018610905,-0.1474882793420614,0.37591871730879006,-0.7101524203157028,-0.02511129812173013,0.3456517533886323,-1.1566711639242493,-0.050151926245182825,0.1496907815840492,-0.12799142916259953,0.6652875585024783,0.29901132414254283,0.39198410390740035,0.4482597282533372,0.022843313321146357,0.2501083617866068,0.8074999407685131,-0.41146612887617845,-0.1962485592652748,0.560898033905234,-0.3120812850011789,0.06107447754785557,0.4142798343536275,-0.33559338321482945,-1.003226388573286,-0.24212592932605942,0.8078336014808432,-0.10972265781423236,0.3964132628224024,0.11750756952395748,-0.07656500304371894,-0.3702048760380801,0.14429294360251896,-0.7899622349203649,0.4941664831887587,0.2762210735642932,-0.6112569937916703,0.10298982153122688,-0.04421839289103737,0.07911455493840754,-0.32265214367224915,-0.35504817379451825,-0.08322722844151044,0.16669293784655093,-0.5347185659982021,0.06599409151723977,0.38355503609635,-0.011877893761052112,0.770683363057725,0.17862124878354782,0.11743366652375017,0.16328041372658697,-0.22287702255863726,-0.11667574674784617,-0.2013283271853974,0.373612472227576,0.10108653336093504,-0.5161872210449912,-0.48071149917440653,0.3428868562806638,0.07745871798041652,0.18304346357328433,-0.21934714657282922,-0.11936338849957989,-0.06346723028873498,"cluster_1"
"T",0.9848504287305877,-1.7406214138943976,1.8834221418216206,0.08461189129833668,-1.309735175728598,0.9366216447774852,0.9367123586119963,-0.7910402330272644,0.09713824639023039,-0.13618466344381652,-0.024477471943440108,-0.8123040607841929,-2.1662442102002957,0.523368081184536,-0.6838770151308082,0.7411899487101702,-0.4539931863574988,-0.42297093424575416,-0.23136591243089522,1.6482836269412666,-0.9338780442594341,0.8094237803861802,0.9724113166951046,-0.14374842001753046,0.3607469072122679,-0.01457517236971792,0.16975809884719398,-0.8091706260880018,-0.33923393126969625,0.06623897473744261,-0.4521819243489437,-0.9370043230657087,0.4506897528349155,-1.089442753129395,0.2864896761665835,0.45143253887827006,0.7817916390855574,-0.11333134428815174,0.4912685198278369,-0.5734506116333999,-0.04782616299338312,-0.06419429852993926,-0.3922739923618761,0.4373713327103691,0.41398984487803403,0.24956973514876188,0.043707598486893325,0.6719348880487475,0.2355411552510654,-0.17085483871373253,0.15815123215929222,-0.13295707180318841,-0.08627564550452108,-0.0501017947861685,0.23877617093723078,0.3431764514090657,0.4441206716245172,-0.23879935197501104,0.07420673167427536,0.40331592631049723,-0.014193364000637709,-0.21248644722407786,-0.07329895794315665,0.09700026837399094,0.314208064396971,-0.10281182454550904,0.7205215170232289,0.20594852161165964,0.07714922538863245,-0.17175872976162523,-0.3171220654089455,-0.051364150042981706,0.26122808804289865,0.07546530805971778,0.24651637395364887,0.5263546075860701,-0.09538958097294328,0.3620350640689019,0.1326928823031894,0.10916856075676208,-0.07531377490257679,0.17391609464899568,-0.15706334990916776,0.1392529496916821,0.0029749449974671993,"cluster_2"
"T",-1.848761432097709,1.0187183946463876,-0.955612917523254,0.2446775484091593,0.006160838022945883,-0.06652147673940748,-0.22354969979925388,0.7751663402671761,-1.4704513889026907,-0.18816741502501505,-0.790226572022482,1.401941135167799,0.37154323139815126,-0.28816443074929715,-1.0682895683425746,-0.1646088694134799,0.06674646110860238,0.4006790160408288,-0.2866825701676455,0.8357040426895723,-0.3934109059520583,-0.8328087515625043,0.6941290939120014,0.7395411245826201,-0.7703187445141024,-0.10298316580747342,-1.3243137624098096,0.8695856119586396,-0.39619692065427486,0.21480770323024698,-0.8777754594087575,-0.014119009603117188,-0.6849203796392556,0.09134668864772402,0.27060021763848907,0.8657971420514381,-0.3882209583958479,0.08497031364394722,5.401784221274815E-4,0.10772761640512633,-0.08210290342657509,-0.06193270134413709,0.10393233103706072,0.024335104551985804,-0.257070244396904,-0.0052892965721771604,-0.4146172878780758,0.3762060363765582,0.6516358619384515,-0.034791148078057776,0.4518182741540272,0.3285539164919709,0.5842851609650013,0.618111940832339,0.482685298961643,-0.24359233634167027,-0.09909247574277329,0.5920252345833641,-0.47721739196918606,-0.38379013465237327,-0.5987826863102464,0.28481863237666755,0.2610471906784227,0.6820814687342543,0.23634313116917965,0.25627282413535313,0.03189246639264635,-0.04147893032478363,0.32653443929582987,4.0320387662201584E-4,0.3058412922995612,-0.18908125039514545,-0.16729122327267218,0.34597700420277006,0.057889875757611946,0.08462647571616648,-0.08881501865999952,0.4176164898028109,0.235699479308886,0.11546893280597643,0.28396211795182513,0.16238325904658146,-0.25746717159940974,-0.008028694615935509,-0.10192830670291247,"cluster_1"
"T",1.0654279600897079,0.6570427568520839,0.9967160673362222,-1.1794660193358184,-0.16571368659780636,0.5439014192732934,-0.46273303116133385,-0.6360553675551912,0.9437668497767345,-0.17664648698594826,-0.5469222679489939,1.022419507791796,0.5494323976856775,-0.38411797739890635,0.03505027898420662,-0.27973318841030403,-0.6774659034454409,0.3044850252114009,0.1759114962478675,-0.01726506150695268,-0.21714440930380846,-0.19947096455242663,-0.4628469717567423,-0.6473372725344461,-0.184708052261647,0.226512486762811,0.11399931055246125,0.7988365407814968,-0.318165938059112,0.5016208738541205,-0.054928751580115176,-0.06980789825974185,0.18084478373805124,1.063170931635421,-0.25870539818933025,0.10828378040129143,0.3234688358498422,0.6538088716132061,-0.8271761827758565,-0.6849898811042242,-1.3742002969332134,-0.4561399216370163,0.5162583040368773,0.09485832449304915,1.024747377381106,-0.013530894565882374,0.09433040069810368,-0.034423404238087645,-0.285106014681081,-0.006708660792531698,0.3836054389775465,-0.12474754867231348,0.46423490597401573,-0.46221019294664983,0.21880530378078294,0.027429004874916008,0.29477004353995606,-0.33686200476529243,-0.08880174970996385,0.10311115468933695,0.29936937945607583,-0.4348957653082817,-0.2990484793707005,0.059329792331607095,0.07596705452765051,0.17461806395156157,0.023133307225733164,0.20380212122627786,-0.15403051176037466,-0.5508443701932374,-0.008329191518731497,0.01987433413335135,-0.5381490119524759,-0.008631527085194192,0.20039693367800157,-0.43826599202594124,0.023943549876175294,0.18269943453362594,0.11881201180564849,-0.04761629703561701,-0.3967362517061443,0.7254929741434446,-0.13720191036884977,-0.11659686994584677,-0.0062239057816854595,"cluster_0"
"T",0.5071344339662497,3.6022117388800963,0.7511012177644929,2.3924647419574634,0.1876599917201446,-2.5254501117260992,0.3375541314267142,1.113776287103043,0.15526863889115972,0.021826225127455266,0.0060757989346918685,-0.09523130691352556,0.8202202233477545,-1.471270181637038,-0.5906031700834969,-0.01867048382617796,-1.8526014471794483,-0.28448307853473004,-0.8477832270357573,-0.5897010705868407,-0.031058888791235924,-0.4745230140462768,0.9978469850039029,-0.966321317690446,-0.04893940622702088,-1.311838546669038,0.040522651385384106,-0.3633477731940568,-0.04035599127167912,0.49659515285671507,1.073055694081636,1.464760445106752,0.5970092619383289,-0.7133587535674342,0.7943585710928522,0.34204055066927597,-0.7889031696870775,-0.544250847514461,0.26569049797588556,-0.6872108831473684,0.49189441108914767,-0.11076329518548539,0.24390540350694817,0.33824338768855056,0.35564024789535864,-0.09228712208807553,0.0033635800541257574,0.2664743927505983,-0.00763457209860785,-0.18430694121415503,0.21903518909712952,-0.17104646974537635,0.16452772187866896,-0.38257773375060933,0.15386855793110438,-0.11126836692974777,0.5983609082585316,-0.1882895642605787,-0.07373703284016617,0.25562783044212667,-0.42335544485290555,0.1535145192543243,-0.3122323510420184,-0.002742107669230191,-0.025608048509540383,0.2061302437790136,0.036120987017806576,0.06639865198332137,-0.25630499277498825,0.12414773054751786,-5.665617904101541E-4,0.17333469627280368,-0.00437593397307754,-0.04393715773511481,0.09308494230741443,0.010640639170921182,-0.018291496541080653,-0.10644320251252051,-0.19677277276976882,-0.005593608398994794,0.10489923414570108,0.04380767203678682,0.09182672523682847,0.011742044392200154,-0.08334912923677026,"cluster_0"
"T",-0.19498158128331736,0.4818048517917313,-1.9182474005452228,-0.5432797489443191,-0.5079637653278963,1.7166399678056214,0.9440597574267788,1.5798388762918574,-0.5159070492029518,-1.170670150246394,0.1625250271565933,0.5232477809063045,0.3010469530955866,1.081134757052451,-1.5651051705756844,1.6460533865730438,0.8926674845643837,0.9368856048464222,0.07220921393510485,0.24622526066525216,0.33006016823957457,-1.6349237924762092,0.9383275079424477,0.4463688142738757,0.024034123545176214,-0.13284290561931097,-0.03433621579176972,-0.9783759921735002,0.03171477787722555,0.01509746130146153,0.07162670550205054,-0.26293737295500047,-0.5328954718262571,0.20439998337895599,-0.27279619884753237,-0.1194451445306792,-0.1517880398707264,-0.020200287703348255,0.6736449068476098,-0.4373979644073046,0.3927147614526983,0.6634322345796035,0.6312848834776794,0.2212114583999274,0.4843206434575531,-0.5460296676447887,0.11599008273600452,-0.42107732965854644,0.01876553827665152,0.008031366172393098,-0.012903525369158115,0.7895137020799994,0.4895567361998837,-0.4309058561747423,-0.15503653355987496,-0.18715694650253814,0.0960098196178504,-0.7684930059967511,0.38577699730534076,-0.12372676530671985,-0.15784061299219168,-0.1549392005474234,0.11644379324742253,-0.13608801163198253,-0.18422305199328506,-0.36779388636774085,-0.15069786338362595,-0.10073075156110453,-0.08591876258353065,-0.2888776730984507,-0.2707551073808922,0.3543197254984362,-0.06526592855451158,0.34818918544462807,-0.40126279539610854,0.16530470499928446,-0.07376554979614024,-0.3561091865051324,-0.046978450737108116,-0.08643230720425318,-0.21566521377892528,0.08746063353945324,-0.022663167029393316,-0.0936553679084189,0.13781230596249286,"cluster_0"
"F",-1.4732843670184432,-0.056248244283443764,1.3619287699566724,-1.4923957680883535,-0.6054650574395907,0.5150813375154378,0.6407046360368565,-1.1717150567894283,0.09207458456278922,0.12792866540876668,-0.7135758310267397,0.9054175763369344,-0.2269617139234784,-0.7968173895536695,0.003047904384873359,0.007355368597444197,-0.15641550271314522,-0.21571278868753474,-1.0804686497822567,-0.26800001856963085,1.182260032241432,-0.4035098943092303,-0.966150606697769,-0.6219363684683926,-1.2859139290500918,0.7719092003004844,0.7438877440303361,0.39796137128651754,-0.18746531066905975,-0.29334571420420164,0.015627707196065828,-0.418903262406297,0.027243443857124974,0.10252990722877972,0.449324070543073,-1.0604338173471706,-0.04875393189103979,-0.3300547699366454,0.2557302213863697,-0.20295264989000886,0.17964208801544262,-0.48174256326633563,0.07323240192596958,-0.8716591413375079,0.6350723617765528,-0.23264761471299794,-0.07170237462364143,0.6908781849837494,-0.025958261541471267,-0.6445677892460151,0.6314244212163079,0.3823977701556386,-0.1550991003787602,-0.16811943230909818,-0.3194115703861583,-0.05294583328674616,-0.3221746279302327,-0.37448357255840314,-0.19250085655131943,0.485568280880325,-0.5114978798084788,0.4298863254252557,0.3204434316703198,-0.23412613094097365,-0.48395507735948307,0.11241167073980786,0.08906109727321758,-0.3477098483675296,0.2339250840640138,-0.16590198163585598,-0.18604562375463476,-0.6787434117889389,-0.031210354733866894,0.3711706932692894,0.09552707454447755,0.23012133249167782,0.03538051711103219,-0.1515549152067578,5.834649299212447E-4,0.01340151767858817,0.1625823081674741,-0.1746833825611596,0.14021372631319282,0.2999130645401779,0.10848057744346803,"cluster_1"
"F",-2.177536333374017,0.3034193388256583,1.1273368911796209,-2.840766471426775,-0.47667383290966453,-0.9656881293418708,1.67276025391892,-2.256512500320539,-0.030990564442840953,0.5235417683083388,0.7810314468071493,-1.1311015867627632,0.32505995593730336,0.26725565984279237,1.9427809993012066,-0.032394027689550194,0.2967029865858878,0.1734156832458658,0.7398998315335085,0.1038717230518311,0.22668293972856704,0.7177504245709926,-0.05709702094068786,0.7330141750050418,0.14531790539106088,-0.16718513139026292,-0.9062567819857512,0.3267444023747225,0.0430021226211853,0.31059126325435515,1.3351094565598354,-0.1479591138286152,-0.1458716485288299,0.6115656445270775,-0.20811164303202306,0.3145116075425232,0.03297889452988844,0.42460707643514484,-0.19295016370002102,0.0920069235525967,0.7198755544399927,0.008792728410765983,0.17696314355825662,-0.014512890421607126,0.09856511902279909,-0.3788477672218099,0.21457673133014624,-0.17324950685558435,-0.07310127947807671,0.1592844846703534,-0.027258461738848352,0.6843243553006886,0.22600757191146673,0.06965789472916475,0.1492177633547025,-0.22431401136811288,1.3704354700721635,-0.12624897030482257,0.024144120853725255,0.21627624641137327,-0.3229809324590452,0.13037993092112604,-0.2118732523561589,0.14303922670454616,0.289915471510512,0.2528187719404744,-0.2081828461811185,-0.22308162550959976,0.14265602610126107,-0.10867033188228246,-0.19570601388324413,0.05613771446801128,-0.12297336556562419,-0.033807465020175106,-0.32090367787177315,0.2023477156918745,-0.20025792932330214,0.1474738875978612,0.4545464339415959,0.12008953355327884,0.1439219981388959,-0.1424531659540002,0.2679858221575013,0.11588293093016415,-0.07628693255907634,"cluster_1"
"T",-1.235455277426575,1.1279936292416155,-0.6390917065093272,-0.3095869987705852,-1.2594154468641081,-1.433917556223961,1.146623742659554,-1.5005216952994684,-0.8658138298387986,-2.3345475261976176,-1.0408104432919925,-0.3423766721615344,-0.340683027531858,-0.7811207367458647,-0.17113984886931485,-2.433208051672688,-0.5625676465174687,0.7070393927655997,-0.8691669813116669,-0.496806374494901,0.6542326805873349,0.3139018049432443,-0.525619902752462,0.5854587794682354,0.9403296158930472,0.19885850610389588,0.2675753190517553,-0.4974827273345519,0.11837648034036596,-1.1072425701535535,-0.37688720937595055,0.4786657035837763,0.31045959437861553,-0.6622182740987498,0.5892001601906235,-0.44912211786593775,0.9212405467006779,-0.1523180655456434,-0.03746821095479162,0.40497999188869954,-0.09824184209295618,0.5208117187350757,0.34481708276640116,0.08925955536456047,0.28883490894612224,-0.0237691936185217,-0.32338185434188993,-0.197938990023072,0.4698964934958312,0.12568430946203596,0.2111630788597659,0.6935578693287276,0.4087673111604162,0.43099143554407593,-0.13665122284391243,0.36570539096048305,-0.4570221106152574,-0.09347649954480837,0.41535323721430895,-0.21373526936909634,0.0370195955359483,-0.36226704449892855,-0.2122891699446489,0.15051020787064062,0.6192928850116808,0.17925734670569737,-0.1537149890454366,0.272647463286021,0.13069687999191587,-0.1883629505799219,-0.13714323329847394,0.11454933940670751,-0.33010188096151794,-0.21934055181987078,-0.12059296142630825,0.03538253988672394,0.04829741207232392,-0.13695861533433676,-0.08860094017710365,-0.0017069043495048786,-0.13607739420649076,-0.13416859015140317,-0.08503258806806499,-0.001154923942482941,-0.06977027569030501,"cluster_1"
"F",1.6049115534956049,1.049178338346292,0.7102989902390049,0.22127673736311967,1.5500653915962619,0.1105951851045002,-1.4418450302009793,-1.333151977674432,0.07984746578701994,-1.7329312048647338,-0.6838335986932188,2.127756190447658,0.028200336033117612,0.2449231066761003,1.8863234538944875,0.7970287439524055,0.2405500298731583,-0.06758860612511436,-0.638503162978516,0.5435260886461546,-0.6357154910911953,0.43898615111342176,-0.10972617564207053,0.1351877534206992,-0.7491317776498714,-1.1194548655109036,0.7176977945692166,-2.0266079372200676,0.3247461969537274,0.2617245788573331,0.20567136346211218,-0.22454670458824394,-0.5126717796793023,0.658104763157409,-0.3867534500639986,0.48742749916872313,-0.10656595665238762,-0.213644980125591,-0.7502607221655458,-0.2698079113376226,-0.47691764249591206,0.465832894407533,-0.3055979760866333,0.05892033820419916,-0.48802536984576256,-0.09941671527075736,-0.011938309590956361,-0.1533682248014552,0.5542063456607411,-0.7923312425323242,-0.12087315564409684,0.12254360609125205,0.1833702764122559,0.4951465326097872,-0.30240457394607734,0.46964088049765934,-0.12946473269013728,-0.4420894895515444,0.05750273775316181,0.04969318878110092,0.07751762240681118,0.3892515761123708,-0.1284287835097126,-0.15895962444790449,-0.19101218360202313,0.3598502296493272,-0.108568327369544,0.26338472283900183,0.11970545339131873,0.032597850206709716,0.13756821896283378,0.31125225427341696,-0.016586751419802568,-0.026133788982734718,0.13390702470498636,0.02648151897491945,0.0889702704531488,0.15200148848614006,-0.05884593663073875,0.05832480595967822,0.18523473237003532,-0.11440238351569759,0.13111581349400198,0.1529764141795798,-0.08197566113963885,"cluster_0"
"F",1.0258525484060261,-1.575559845934356,-0.6163879146181857,0.15890968438933065,-1.192348386068767,-0.27011811032641253,-0.5880567737311225,0.4240694121552603,1.0964411869068786,-0.3571665817022704,-1.1504878208552622,-0.8899721255938289,0.8645899552231582,-0.31811005370282175,0.9753816371780293,-0.058229666533091744,1.5482365710932806,-0.13367578494613402,0.28465715003866215,-0.37055482333326717,-0.6842016894061941,-1.0180332732827717,0.0036225862513824102,-0.17356587896691508,0.2907053622901029,-0.34850485306749784,-1.2318459023731085,0.08517526806403462,-0.2759149222602806,-0.727849067422487,0.7103384295471341,-0.09498237632108293,0.27187010282240875,-0.15462513546227646,0.4376638480448279,0.4486832283667409,0.14383574172344937,0.4263326033669447,0.49582336895227186,0.022365995557040334,0.06514035011734524,-0.7239912326633973,-0.040206593627926876,-0.36002843777094096,-0.9795417527425346,0.10360270282392897,-0.18042306745063363,0.29553673510521095,-0.015243351915746748,-0.3525607577983311,0.36061260846225246,-0.4978260213700384,-0.1490635844051647,-0.01332745728902493,-0.5738573220224991,-0.15565093748186135,-0.21350369839624822,-0.37017134692528664,0.318734792479896,-0.32943195276134146,-0.10872454085244437,-0.47016261275174165,0.046350423590494114,-0.21843756691346897,0.3258381801637678,0.323010689730134,-0.5623586095131238,0.3230494531223288,-0.28130869345193615,-0.6155492617094112,0.0014985397136862188,-0.04720628283002331,0.37240613461714234,0.23745951361563974,0.4226669151569755,0.3394151758619677,0.2024826610732163,-0.2265526156745454,0.1107554278857507,-0.23810567076366165,0.1948809219058508,0.3134163877748577,-0.0063667966997148,0.2567060997259225,0.057603615078760884,"cluster_2"
"F",-0.9754111951273587,1.0013113302320928,0.005828999644769759,-0.050311382830765014,0.11463473005952049,1.6898021561233032,-0.7275253528204745,-2.2836102521191703,-1.6527280913839262,-0.15004336923737774,0.3302863346517439,0.07922044738333334,0.4176015195985439,0.9896825963542419,-0.9030153604621387,0.3995617120891335,0.43088741562231614,0.9991851963555369,0.891372699185718,-1.2140111236072062,0.7830655337693683,-0.3325361827249822,-0.5917384421537518,-0.7373377631881822,0.5309675083383021,-1.9556942861050766,0.4530017966438623,0.6799783976682411,0.4846920052211045,0.7951425850784468,-0.6772342740806176,0.9380997849871062,0.7856356461135304,-0.30665155825231327,-0.8950379075009757,-0.4688664164586616,0.3177774095146753,0.8999906226799944,0.11432839211505114,0.6733289518118819,-0.07747173213959038,0.7127061541286601,-0.3657628223501658,-0.17772690460715737,0.1413750948827409,0.3066334983923097,-0.3160040797402765,0.38305007922457196,0.46829682416752877,-0.5043051602731016,0.41465585278148615,-0.43244007391101624,-0.5721299172907517,0.0290615854973796,-0.04977949780007795,0.09166622507722962,0.49881834375880896,0.026871822471412937,0.14339637058000604,0.03122002531583895,-0.14489199628128852,0.062062781344051035,0.02548601423994796,0.11508691014410312,0.005712721470322038,-0.1346195555966343,-0.008546121700002827,0.0028211142213548277,0.015552184501749455,-0.22192375520892704,0.15079479321463213,-0.0696213041880218,0.3069743344302644,-0.006578561682080729,0.005922511841851644,0.22770634175364585,-0.07507970337632826,0.0784861015914309,-0.08224019297037966,-0.05286436289310585,0.15080949318494458,0.08096137727902714,-0.06070512100133186,-0.17005655142419426,-0.03427409644893421,"cluster_0"
"F",-1.080637528002486,-2.716644708102948,0.4058231293364134,1.8792657482697372,2.4842659136147445,-0.02089796309788504,0.8412320959023246,0.09097762102733498,-0.2782582616386181,1.0183318318977366,0.3493686733289944,-0.7364905456045328,0.21389258243253814,0.12012412118965823,0.5807446873068199,-0.6597244463893217,0.02776477438098956,0.49017491773983596,0.29077573760739917,-0.059898462830820766,0.015579615876851359,-0.14743741977771913,0.27042746960773556,-0.7210338240164974,-1.1839257321559806,-0.7386157088374184,-0.05123166486148871,0.19415415844202374,0.7417077178757099,0.8456600868215285,-0.6101938336846935,-0.31863696914570705,-0.8947552401496203,-0.29625360781883653,0.44634618985917107,-0.11413992403287543,0.6619174144618996,-0.2825425219870137,-0.048537868960190814,1.0442056120013001,0.4600522246786109,-0.5439297086482927,0.7562007091452055,0.9148961794364487,0.3088856952030299,0.10603951324431757,0.6667987258924881,-0.36932586052090566,-0.16377119458488462,-0.5316521641168875,-0.20272096391427558,0.42455578291340945,0.1933486196863501,-0.06641641358436531,0.4727262588907702,0.8200975801908428,-0.10760820567597137,0.16976553993615962,-0.33299088551600875,0.37475360098985794,0.1571136063628225,-0.0681929291602782,0.3668867768254297,-0.1648315463032925,0.324321516830224,0.056051956165377004,-0.49853106069160597,0.11394725728471311,-0.18249472398913288,-0.23598689427913405,-0.14764242263129948,0.008574684846723503,-0.07708117335610454,0.26767241069156505,0.3309214239964822,0.12769592326074092,0.1386770192377713,0.02982235814518153,-0.1557262511196193,-0.3837679894229321,-0.12790665825953693,-0.13490937063974312,0.015742151622116157,-0.07828780051798852,0.07987421267163057,"cluster_2"
"T",1.3316430594161277,0.8052913853372161,1.2218777557790061,-1.1642282706526275,0.043421724998411036,0.23301141397943295,-0.8225453538907301,-0.05942255120483165,0.6788154526509622,-0.7776825533401664,-0.6189597273222714,-0.3925015021122558,-0.3547399571804731,-0.15113653509611694,0.23892057710545767,0.19159403785095877,-0.002935095038399141,-0.17421474649513213,-1.0433656559901465,-0.02494479867395429,0.7668104523319543,0.37184099079923677,-0.01638098059732495,0.15978532551496305,0.34074863558952334,0.44350192082777595,-0.33397254131975856,0.2772820486485377,-0.7433470852901989,0.4867959839761653,-0.1795049117850872,0.9722811049031226,0.5521902668672695,0.09246209793709326,-0.3144666267972291,0.369215316385139,-0.3093374958874483,-0.2456640395085575,0.4786451105588775,0.9075501847367813,-0.7746011929834291,0.26899218073309544,0.6288748072903684,-0.0926618330190372,-0.5640722881087274,-0.4434575716240665,-0.09637039638169531,-0.7395467594513645,-0.5712129010020233,-0.04463250359778758,-0.08205007791442609,-0.3239309552343263,0.2399596917175899,0.15775601789286348,0.6699945918720741,0.006389657666151988,-0.5001655453121073,0.32322626133061433,0.6188359590838948,0.6618109304248945,-0.023975527920414783,0.3382583995242721,-0.1008710852682817,-0.3719076967807442,0.1546887860530106,-0.13919317449860308,0.44787103251426263,-0.332107053570536,-0.2817337631040176,-0.10457452155399789,-0.25911436732432586,0.2718033386122577,0.38063712018917273,0.7733423138254417,-0.2201567071105102,0.008584934980902008,-0.010617944116440582,0.4284481344603539,0.1706029112984389,-0.38484263992754303,0.05788680308112564,-0.004116532498970226,0.12876727686199865,0.031116640329886244,-0.09654232695779423,"cluster_0"
"F",1.7685774595577284,-2.8135950549368753,1.351415818734096,1.2192412485479678,-0.3942140069591566,1.1444623484488996,0.22887552965833396,0.18685303808703402,-0.3969183362343689,-0.2663849824199682,-0.4785054792203454,0.17917896608239658,0.26108821306923896,-1.2029684171673982,-0.3595875985980493,-0.6367465333563808,0.6629534229481825,0.10288542731492341,-0.3331223723837475,0.10008615180885677,-0.9473322372697961,0.08533486655211786,-0.5770431468305453,0.08185346830240155,0.902618466537995,-0.11581124152080466,-0.6201676676359865,-0.47729036132809205,-0.3413430420283161,-0.1743361165294603,-0.0032182504160553666,0.21929150414303994,-0.5511197540986792,-0.164355548003147,-0.29113699840733753,-0.7030597661343767,-0.6688482662529572,-0.06636482518431719,-0.6212649254707299,0.3551478575995859,0.2951178628687554,0.1066210398402322,0.12622673415392768,0.4886156051629348,0.7592578806719105,-0.3272488035887842,0.8040762532082131,-0.2730569953284697,0.16662527410960953,-0.059755906079762694,0.3609965651168331,-0.5580542302827469,-0.03352115717975985,0.19050721089099887,-1.1870446940152266,0.3834070536835996,0.1354472005000334,0.5435438398457345,-0.524178029035023,0.10808929977635527,-0.16066323963244472,-0.4832796164554837,-0.16573519502864123,-0.05039808754145682,-0.23778490988713835,-0.1602121686611471,0.1930286071043738,-0.6027523008089664,-0.05493822391544868,0.2529326175460856,-0.3022219961526134,0.18349495194934753,-0.0919606385682224,-0.026868808418668382,-0.4099825952900696,-0.07212320207955489,-0.18272602620975653,0.09396550282054916,0.10562173729314375,-0.1567521488860109,0.5395130541307858,0.32898065575327273,-0.048983771740475295,0.13783079714978808,-0.007604677841788863,"cluster_2"
